date,old_A,new_A,category,allowed,A_verified,B_verified,evidence,A_status,A_reason
20171020,5.25,5.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171023,22.75,22.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171024,-11.25,-11.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171025,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171026,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171027,21.25,21.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171030,5.25,5.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171031,-6.5,-6.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171101,-28.5,-28.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171102,28.5,28.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171103,9.25,9.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171106,1.5,1.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171107,-8.5,-8.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171108,-16.5,-16.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171109,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171110,-6.25,-6.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171113,26.5,26.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171114,-3.0,-3.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171115,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171116,29.75,29.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171117,6.75,6.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171120,7.0,7.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171121,32.25,32.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171122,-11.75,-11.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171123,-8.25,-8.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171124,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171127,5.75,5.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171128,4.5,4.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171129,92.5,92.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171130,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171201,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171204,72.75,72.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171205,59.25,59.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171206,27.25,27.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171207,21.0,21.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171208,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171211,6.75,6.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171212,-15.25,-15.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171213,-5.0,-5.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171214,-7.5,-7.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171215,25.25,25.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171218,-4.75,-4.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171219,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171220,40.0,40.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171221,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171222,2.75,2.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171225,,,calendar_not_eligible,True,False,False,calendar_closed,not_in_P0,calendar_closed
20171226,2.75,2.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171227,-5.0,-5.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171228,11.25,11.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20171229,28.5,28.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180101,,,calendar_not_eligible,True,False,False,calendar_closed,not_in_P0,calendar_closed
20180102,-0.5,-0.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180103,40.75,40.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180104,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180105,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180108,17.0,17.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180109,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180110,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180111,-4.25,-4.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180112,0.5,0.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180115,-3.75,-3.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180116,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180117,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180118,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180119,12.0,12.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180122,1.75,1.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180123,26.25,26.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180124,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180125,20.0,20.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180126,-22.75,-22.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180129,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180130,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180131,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180201,24.5,24.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180202,-29.0,-29.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180205,42.75,42.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180206,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180207,-26.5,-26.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180208,106.75,106.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180209,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180212,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180213,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180214,68.25,68.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180215,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180216,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180219,22.75,22.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180220,60.0,60.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180221,35.0,35.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180222,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180223,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180226,20.0,20.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180227,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180228,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180301,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180302,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180305,-3.0,-3.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180306,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180307,9.0,9.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180308,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180309,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180312,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180313,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180314,21.75,21.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180315,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180316,0.0,0.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180319,68.25,68.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180320,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180321,19.75,19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180322,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180323,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180326,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180327,-25.0,-25.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180328,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180329,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180330,,,calendar_not_eligible,True,False,False,calendar_closed,not_in_P0,calendar_closed
20180402,89.5,89.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180403,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180404,96.0,96.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180405,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180406,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180409,-30.0,-30.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20180410,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
